unique_id,ds,y,exogenous1,exogenous2,exogenous3,exogenous4,exogenous5,exogenous6,exogenous7,exogenous8,exogenous9,exogenous10,exogenous11,exogenous12,exogenous13,exogenous14,exogenous15
GDP,1992Q1,5262.8,20098.01,17549.97667,579.7666667000002,797.8333332999997,220.59,6.25,0.0,149.8,15.4,109.8,41.6,56.7,31.1,25.35,436.31333330000007
GDP,1992Q2,6484.3,21158.213330000002,19152.34,611.1666667000002,735.8333332999997,831.3,15.03333333,23.2,104.4666667,15.4,114.06666670000001,42.1,31.0,21.09333333,21.0,1320.86
GDP,1992Q3,7192.6,22215.11333,20396.88667,634.2,774.8333332999997,1829.99,20.9,23.2,86.7,18.16666667,119.23333329999998,34.66666667,32.66666667,17.26666667,15.53333333,2350.083333
GDP,1992Q4,8254.8,24172.65333,21828.1,646.4333333,926.4333332999997,3842.6866670000004,27.86666667,21.4,82.9,22.4,120.83333329999999,44.96666667,34.76666667,26.03333333,26.5,3125.23
GDP,1993Q1,6834.6,24405.73667,22260.32,636.6,961.3,372.16,11.45,21.46666667,149.55,19.3,121.33333329999999,75.15,63.9,16.25,18.65,428.65
GDP,1993Q2,8357.0,25223.14333000001,23298.93333,671.3333332999998,987.4333332999997,1360.026667,57.16666667,19.23333333,135.2666667,22.96666667,122.13333329999999,82.6,63.43333333,29.06666667,27.83333333,1188.73
GDP,1993Q3,9385.8,26111.14,23881.77333,690.3333332999997,997.3333332999997,2953.1866670000004,64.23333333,17.53333333,106.03333329999998,18.76666667,124.33333329999999,85.13333333,61.7,36.43333333,36.93333333,1731.8
GDP,1993Q4,11095.9,29565.75667,26859.07333000001,710.9,1207.966667,6211.963333,50.73333333,23.13333333,59.66666667,18.2,121.53333329999998,67.56666667,60.33333333,21.83333333,31.83333333,3128.6
GDP,1994Q1,9375.1,30028.95333,27092.73,705.09,1189.866667,477.49,113.5,23.03333333,-1.8,15.7,114.16666670000001,25.1,35.1,75.9,62.95,571.07
GDP,1994Q2,11481.0,31481.74333,29853.50667,749.27,1237.933333,1832.046667,68.0,24.8,-14.86666667,16.5,109.63333329999999,35.06666667,34.5,47.4,39.03333333,1606.7
GDP,1994Q3,12868.0,33080.91667,32578.45667,764.0833332999997,1328.633333,4200.19,54.03333333,26.7,-9.366666667,22.1,108.4,39.83333333,42.33333333,44.23333333,31.13333333,2748.093333
GDP,1994Q4,14913.3,36308.75333,36375.43333,793.99,1665.133333,8378.68,33.86666667,22.9,-8.933333333,22.13333333,111.4,34.53333333,35.76666667,23.86666667,20.06666667,3924.2
GDP,1995Q1,12111.7,37036.94333,37242.506669999995,756.76,1553.366667,780.76,4.45,23.33333333,4.45,14.43333333,116.4,20.9,34.25,66.65,72.15,600.12
GDP,1995Q2,14612.9,37481.35,40067.83333,814.8166667,1594.6,2727.656667,12.8,19.06666667,2.933333333,14.13333333,119.0,15.03333333,28.36666667,75.13333333,89.93333333,1938.9333329999997
GDP,1995Q3,16164.1,39358.55667,42559.67,852.4333332999997,1683.9666670000001,5787.616667,24.13333333,18.93333333,9.2,12.26666667,117.1,16.36666667,16.13333333,12.56666667,20.56666667,3504.1533329999997
GDP,1995Q4,18451.2,45018.26333,47780.96333,855.1666667000003,2041.4,10899.41333,22.1,23.83333333,21.83333333,13.3,116.06666670000001,24.73333333,19.03333333,19.16666667,18.2,4827.825
GDP,1996Q1,14628.0,51177.89333,55847.01,828.2,1908.8,886.825,31.6,38.2,-3.5,13.76666667,117.23333329999998,17.85,11.6,45.55,45.15,860.54
GDP,1996Q2,17147.5,53526.13667,60531.13667000001,875.7766667000003,1921.8,3295.356667,41.1,42.83333333,9.6,13.53333333,117.0,30.16666667,17.13333333,34.86666667,30.13333333,2454.82
GDP,1996Q3,18605.8,56066.95333,64256.13,896.7233332999997,1978.766667,7031.42,10.5,42.5,-7.166666667,12.16666667,116.36666670000001,22.06666667,20.13333333,29.63333333,26.73333333,4189.903333
GDP,1996Q4,21432.4,59293.92667000001,67432.71667000001,908.0866667000001,2448.666667,12650.856670000001,10.06666667,32.43333333,-14.83333333,13.56666667,116.1,13.76666667,16.7,27.8,27.76666667,5740.685
GDP,1997Q1,16689.1,65147.96667,70361.23332999999,866.32,2224.1,1033.38,50.65,27.3,35.6,11.4,109.96666670000002,20.1,16.0,-6.0,-9.95,1108.096667
GDP,1997Q2,19163.6,67236.64667,74185.42667,914.8266667000001,2137.1,3759.8,3.366666667,25.63333333,5.3,11.96666667,110.03333329999998,1.0,14.26666667,-23.43333333,-25.86666667,3138.513333
GDP,1997Q3,20500.9,69598.69,77194.90667000001,948.9333332999997,2161.6333329999998,7706.036667,4.6,24.13333333,6.033333333,10.13333333,111.3,-4.6,10.83333333,11.33333333,11.63333333,5312.653333
GDP,1997Q4,23361.5,72829.80667,80477.27333,938.1166667000001,2576.8,14002.486669999998,1.6333333330000002,22.83333333,6.566666667000001,10.86666667,110.36666670000001,-5.133333333,11.23333333,9.5,9.366666667,7110.42
GDP,1998Q1,18049.1,75265.79,82697.85333,883.0766667000001,2360.7333329999997,1135.955,-18.55,15.53333333,35.25,6.766666667000001,109.6,9.15,10.25,39.05,44.65,1190.183333
GDP,1998Q2,20296.6,77563.52,85835.96,917.9566667000001,2259.7,4182.313333,0.8666666670000001,15.33333333,41.86666667,7.7,105.2,7.933333332999999,12.9,45.66666667,50.2,3413.99
GDP,1998Q3,21775.6,81030.77667,89897.84,976.54,2323.8666670000002,9056.176667,13.6,16.43333333,46.83333333,8.566666667,102.5,12.3,17.66666667,51.66666667,55.7,5808.56
GDP,1998Q4,25074.2,84843.34,94355.24,982.8733332999999,2773.2,16317.613330000002,17.2,16.5,50.53333333,11.03333333,104.4666667,13.2,21.0,44.56666667,49.53333333,7881.12
GDP,1999Q1,19361.9,87038.58667,97545.82333,968.5333332999999,2534.533333,1434.01,56.7,15.76666667,64.25,9.666666667000001,105.93333329999999,29.7,25.5,18.9,22.9,1541.166667
GDP,1999Q2,21567.7,89347.16333,101483.33,962.09,2383.2,4902.27,37.03333333,15.2,37.5,9.033333333,106.66666670000001,22.63333333,16.93333333,17.13333333,19.13333333,4253.666667
GDP,1999Q3,23050.8,92216.42332999999,104065.25,1049.116667,2465.166667,9989.986667000001,24.86666667,13.83333333,25.6,9.0,107.73333329999998,17.36666667,10.4,9.133333333,9.266666667,7107.95
GDP,1999Q4,26583.9,94176.77667,107329.7633,1033.776667,2995.333333,17424.72,24.06666667,12.43333333,18.8,7.333333333,108.93333329999999,14.16666667,6.7,17.93333333,18.16666667,9357.42
GDP,2000Q1,21329.9,94655.88333,110020.5733,1017.893333,2798.1333329999998,1595.115,20.5,12.96666667,39.15,10.93333333,110.03333329999998,9.2,8.55,44.5,43.4,1916.25
GDP,2000Q2,24043.4,95875.8,115169.7533,1077.7,2617.8666670000002,5460.473333,15.73333333,13.83333333,33.3,11.7,110.96666670000002,8.7,10.3,36.76666667,38.0,5105.95
GDP,2000Q3,25712.5,95077.46,118443.48,1148.873333,2695.833333,11349.22667,21.03333333,14.06666667,32.26666667,12.53333333,111.86666670000001,12.63333333,12.73333333,39.0,40.13333333,8492.146667
GDP,2000Q4,29194.3,98087.05333,121875.9233,1132.67,3272.3666670000002,19373.65333,18.23333333,14.2,31.06666667,10.8,112.7,14.63333333,11.33333333,32.76666667,33.93333333,11359.81
GDP,2001Q1,24086.4,101527.87,126463.2533,1087.42,3085.333333,1845.46,21.8,14.23333333,29.85,11.13333333,113.1,23.55,15.9,34.7,35.05,2468.566667
GDP,2001Q2,26726.6,104919.94,132180.0433,1162.2433330000001,2886.4,6454.3,26.1,13.83333333,31.26666667,10.6,113.6,21.46666667,17.33333333,28.06666667,28.6,6523.64
GDP,2001Q3,28333.3,107893.8467,136651.0133,1256.003333,2959.2333329999997,13447.266669999999,19.1,12.7,36.6,8.566666667,113.93333329999999,22.6,18.5,26.7,26.36666667,10591.57667
GDP,2001Q4,31716.8,110464.8033,141323.2067,1231.82,3600.7666670000012,22471.376669999998,18.3,11.3,31.53333333,8.466666667,113.26666670000002,21.86666667,15.8,22.4,21.86666667,14021.275
GDP,2002Q1,26295.0,114386.5233,144982.52,1189.37,3345.1,2335.84,15.45,11.13333333,28.3,10.73333333,113.26666670000002,19.6,25.3,11.45,10.2,2602.013333
GDP,2002Q2,29194.8,118867.63,153835.72,1296.043333,3137.7,8115.86,19.43333333,11.73333333,23.36666667,12.46666667,113.36666670000001,22.53333333,25.76666667,21.16666667,20.9,7085.433333
GDP,2002Q3,31257.3,123868.2533,162042.04,1446.86,3220.9,16705.6,25.56666667,13.23333333,17.9,13.1,113.46666670000002,22.3,24.2,22.36666667,22.63333333,11713.93333
GDP,2002Q4,34970.3,129003.6067,168656.0733,1435.82,3933.1333329999998,27309.82,24.96666667,15.63333333,18.76666667,14.53333333,113.76666670000002,21.73333333,21.63333333,25.86666667,26.03333333,15740.45
GDP,2003Q1,29825.5,136588.6067,177430.0933,1363.876667,3702.8666670000002,3207.51,60.3,19.37666667,42.8,17.16666667,114.0,30.3,32.2,57.05,57.1,3564.5233329999996
GDP,2003Q2,32537.3,144814.04,189296.19,1465.14,3482.3666670000002,10971.776670000001,39.93333333,21.80333333,31.56666667,15.16666667,102.3,27.26666667,31.66666667,37.1,36.56666667,9088.413333
GDP,2003Q3,35291.9,153100.6233,198705.1367,1661.386667,3714.5,22543.63667,35.13333333,23.59333333,30.5,16.63333333,107.73333329999998,27.8,32.16666667,36.3,35.66666667,14468.506669999999
GDP,2003Q4,39767.4,157791.1733,206084.0367,1638.7566669999999,4380.933333,35909.32333,27.93333333,22.32666667,29.33333333,17.73333333,110.46666670000002,26.96666667,29.4,31.7,31.2,18961.765
GDP,2004Q1,34544.6,164327.9267,215146.7567,1585.62,4276.866667,5172.755,25.8,20.30666667,27.4,16.6,111.23333329999998,38.7,50.4,39.05,40.25,4706.2566670000015
GDP,2004Q2,38700.8,169968.78,225693.2833,1706.62,4139.5333329999985,16109.53667,19.96666667,18.26666667,17.73333333,17.6,107.96666670000002,28.5,36.2,30.16666667,29.66666667,12025.856670000001
GDP,2004Q3,41855.0,171465.87,232565.1467,1876.4266670000002,4396.5333329999985,32443.36333,11.33333333,14.4,13.6,15.83333333,106.23333329999998,23.96666667,30.43333333,22.5,21.13333333,18548.63
GDP,2004Q4,46739.8,175438.8233,238932.2133,1878.11,5170.433333,50483.62667,7.8666666670000005,13.76666667,11.26666667,14.96666667,108.0,21.06666667,28.66666667,16.73333333,16.26666667,24480.466669999998
GDP,2005Q1,40453.3,182862.1933,249898.0167,1818.8066670000005,5037.4,6629.23,17.2,13.53333333,5.15,14.53333333,109.6,18.2,24.9,17.85,17.6,5383.606667
GDP,2005Q2,44793.1,186447.3,263623.76,1941.17,4832.5,20570.33,14.36666667,12.73333333,11.56666667,16.46666667,110.3,19.2,26.4,14.63333333,15.16666667,13664.98
GDP,2005Q3,48047.8,188186.0833,275239.7567,2131.4,5156.9666670000015,41509.85,22.86666667,13.43333333,13.16666667,16.2,110.13333329999999,19.13333333,27.43333333,23.4,23.73333333,21514.356669999997
GDP,2005Q4,54024.8,193091.8633,284713.3067,2099.816667,6202.0,64716.15,17.7,13.62666667,11.8,16.4,109.5,18.03333333,27.53333333,19.56666667,19.66666667,29103.91333
GDP,2006Q1,47078.9,202302.2967,298213.8133,2062.343333,6146.733333,8451.25,40.1,14.2,25.2,16.83333333,109.8,24.5,28.2,9.0,7.45,6525.506667000002
GDP,2006Q2,52673.3,212169.4467,314302.9533,2197.9366670000004,6002.666667,26605.82667,25.3,15.58,21.4,18.0,109.53333329999998,21.3,30.4,13.53333333,13.63333333,16735.77667
GDP,2006Q3,56064.7,218935.85,323846.3133,2484.126667,6214.4,53081.59667,9.366666667,15.87666667,17.4,16.16666667,110.53333329999998,18.86666667,29.26666667,10.66666667,10.93333333,26805.62
GDP,2006Q4,63621.6,223210.7167,333031.2167,2420.353333,7106.2,80951.66,5.566666667000001,15.02333333,17.06666667,14.76666667,112.23333329999998,18.1,25.9,11.7,12.46666667,36088.90667
GDP,2007Q1,57159.3,235261.8333,346610.1267,2317.23,7062.6,10539.31,4.2,16.48333333,7.1,18.30333333,111.73333329999998,19.05,24.35,6.65,7.0,8407.06
GDP,2007Q2,64781.6,246958.59,362813.89,2586.246667000001,6952.0,33572.33667,11.03333333,16.5,16.83333333,18.3,112.93333329999999,21.7,26.03333333,18.16666667,18.66666667,21819.13333
GDP,2007Q3,69482.1,256070.8033,377116.9867,2888.506667,7261.066667,67201.20332999999,10.36666667,16.92666667,21.26666667,18.13333333,113.16666670000001,22.53333333,26.56666667,28.83333333,30.4,35024.21333
GDP,2007Q4,78669.3,261075.9067,384453.9967,2809.826667000001,8461.0,102323.9467,7.3,16.93,21.63333333,17.53333333,112.56666670000001,22.3,26.5,28.33333333,30.03333333,47920.97333
GDP,2008Q1,69373.6,272287.26,404057.3733,2689.04,8518.4,13219.115,29.25,15.75,26.55,16.2,110.63333329999999,29.8,25.1,-3.1,-1.95,11641.12333
GDP,2008Q2,78711.8,282921.57,430846.0733,2894.1933329999997,8495.833333,42370.08333,17.16666667,14.56,19.76666667,15.9,109.83333329999999,24.8,26.03333333,-6.433333332999999,-5.8,28889.59333
GDP,2008Q3,82460.1,293075.4767,449595.1233,3082.803333,8947.666667,85650.16,11.83333333,14.45,12.8,12.96666667,109.46666670000002,21.5,27.43333333,-13.46666667,-13.66666667,44852.73667
GDP,2008Q4,88699.0,299146.6133,462301.3433,2641.613333,10200.66667,129656.82,3.9,16.45666667,5.0,6.433333332999999,104.96666670000002,17.46666667,26.86666667,-18.16666667,-18.7,57886.97
GDP,2009Q1,73979.2,333371.4567,500770.3767,2572.1866670000004,9799.333333,16918.895,27.65,25.09333333,-15.5,5.456666667,100.8666667,13.45,27.55,3.95,4.9,10337.83333
GDP,2009Q2,83865.8,365020.21,548509.7267,2883.9566670000013,9771.066667000001,56233.656670000004,23.96666667,31.58666667,-14.06666667,8.966666667,100.9,12.26666667,32.33333333,24.9,26.23333333,27208.00333
GDP,2009Q3,89846.9,385595.55,576105.83,3330.5033329999997,10321.63333,114031.1333,24.73333333,34.05666667,-5.133333333,12.33333333,102.5333333,13.8,33.06666667,41.6,43.23333333,46033.48
GDP,2009Q4,100825.8,396169.2567,592448.29,3284.31,11888.86667,171160.86,19.33333333,33.24,10.53333333,17.93333333,103.4666667,15.46666667,31.86666667,48.33333333,49.96666667,63411.26
GDP,2010Q1,87501.3,420047.75,624468.1733,3153.2,12124.66667,21403.355,10.1,26.11666667,49.15,20.03333333,105.6,32.4,26.5,37.0,35.4,13963.12
GDP,2010Q2,99347.4,439863.0133,661590.1233,3395.9,12098.45333,70716.14332999999,16.6,20.55333333,68.13333333,16.0,107.7,30.3,25.83333333,23.56666667,20.96666667,35457.63667
GDP,2010Q3,105963.7,457004.6033,687731.63,3722.066667,12786.36667,142244.5233,11.23333333,18.5,65.63333333,13.53333333,106.4,28.86666667,24.73333333,8.2,5.666666667,56974.93332999999
GDP,2010Q4,119306.8,474094.9067,709938.6467,3486.666667,14508.4,213222.9633,8.5,19.66666667,50.43333333,13.3,102.3666667,27.83333333,24.6,9.666666667000001,7.4,76906.77667
GDP,2011Q1,104469.9,489035.1833,730561.3633,3534.39,14202.033330000002,28454.535,14.65,18.03333333,25.65,14.33333333,102.3666667,37.1,24.95,14.35,13.75,18705.83667
GDP,2011Q2,118895.9,507960.87,770011.3167,3802.466667,14303.63333,92512.47333,13.23333333,17.16666667,23.93333333,13.93333333,106.83333329999999,32.4,25.6,9.433333333,8.8,46634.56
GDP,2011Q3,126562.2,524161.83,786876.5767,4124.166667,14992.7,181767.1567,15.3,16.3,24.8,13.76666667,104.66666670000001,30.33333333,25.1,13.36666667,12.7,74229.85
GDP,2011Q4,138012.1,541183.2167,798789.0933,3797.166667,16805.0,270916.6867,18.03333333,15.73333333,19.46666667,12.8,99.33333333,27.2,24.4,7.8,6.8,97300.22667
GDP,2012Q1,117357.6,563362.7567,821905.0333,3765.5233329999996,16436.15,34527.115,42.25,15.3,2.7,12.0,102.9666667,30.25,21.2,-13.8,-15.75,21269.036669999998
GDP,2012Q2,131320.6,587646.3767,859947.89,3849.933333,16300.933330000002,111741.9567,25.73333333,15.7,-5.2,9.466666667,102.16666670000001,19.33333333,20.23333333,-11.93333333,-13.2,52433.52333
GDP,2012Q3,138089.6,608592.1767,886938.5467,4210.433333,17066.8,219734.2467,18.53333333,16.13333333,-8.4,9.1,99.46666667,14.96666667,20.36666667,-4.9,-5.533333333,82461.8
GDP,2012Q4,151812.0,625138.7967,905329.1067,4078.466667,19248.233330000006,327871.08,12.9,15.53333333,-7.666666667,10.0,104.96666670000002,13.26666667,20.66666667,1.033333333,1.033333333,109048.35
GDP,2013Q1,129449.6,648441.58,948570.3333,3922.5,17641.2,41884.1,21.45,15.1,6.0,9.6,105.1,16.15,21.05,43.3,48.2,22705.29667
GDP,2013Q2,143518.7,672853.6433,993511.93,4117.003333,18437.76,134615.81,6.066666667000001,14.53333333,2.233333333,9.133333333,99.9,16.23333333,20.36666667,34.1,36.36666667,56089.59
GDP,2013Q3,152222.7,695209.64,1017354.59,4697.293333,19350.9,264502.6267,5.566666667000001,14.23333333,6.566666667000001,10.1,98.26666667,15.2,20.2,24.16666667,25.13333333,89285.15333
GDP,2013Q4,167772.3,713663.5833,1034349.31,4492.2,21854.3,393159.8267,2.1,14.16666667,10.5,10.0,101.3666667,15.6,19.86666667,19.96666667,20.36666667,119772.9467
GDP,2014Q1,140759.8,739942.2433,1059934.713,4229.81,19800.55,49302.37,-6.55,14.13333333,-26.3,8.7,104.0333333,15.25,17.75,-1.95,-3.45,25127.59667
GDP,2014Q2,156489.6,766238.45,1106246.0929999999,4415.6,20705.81667,157854.9233,4.866666667,13.86666667,-19.03333333,8.9,103.9333333,12.03333333,17.26666667,-6.9,-8.533333333,61107.32667
GDP,2014Q3,165484.7,787729.5933,1120048.397,4849.553333,21650.716669999998,307688.8567,6.1333333329999995,13.3,-10.86666667,7.966666667,104.5333333,11.43333333,16.53333333,-8.166666667000001,-9.9,96690.04333
GDP,2014Q4,180828.9,809278.81,1131588.3,4611.666667,24414.41667,453077.6933,7.2,13.4,-8.4,7.6,104.9,10.53333333,15.8,-7.8666666670000005,-9.533333333,129862.2833
GDP,2015Q1,151137.9,847759.9133,1232059.223,4357.286667,22722.81,55994.33,-10.55,14.06666667,-18.05,6.266666667000001,107.53333329999998,7.2,13.7,-12.75,-13.8,26109.01333
GDP,2015Q2,168549.7,876417.1333,1288588.973,4585.666667,23620.6,176118.59,-12.53333333,13.83333333,-16.36666667,6.266666667000001,107.66666670000001,5.266666667,11.6,-0.3666666670000001,-0.166666667,64591.28333
GDP,2015Q3,176597.7,911629.7867,1339288.787,4931.0,24834.24667,340658.9667,-12.5,15.43333333,-15.4,5.933333332999999,104.69333329999999,2.9666666669999997,10.8,6.933333332999999,7.7,103927.4733
GDP,2015Q4,192572.9,933192.0133,1352512.12,4674.65,28283.61333,498732.3567,-4.866666667,14.86666667,-14.2,5.9,103.8666667,1.8,10.13333333,7.033333333,7.566666667000001,140333.1733
GDP,2016Q1,162410.0,974038.28,1391582.35,4778.84,25114.1,61925.315,23.3,14.9,16.45,5.86,102.8,5.85,10.45,30.65,33.0,27815.73667
GDP,2016Q2,181408.2,1002351.203,1439904.64,4662.666667,26037.966669999998,192874.2967,20.16666667,14.36666667,18.2,6.066666667000001,101.2333333,5.466666667,9.7,32.53333333,33.86666667,69937.52333
GDP,2016Q3,191010.6,1029871.547,1479301.033,5345.333333,27447.8,368313.32,17.5,12.96666667,10.9,6.1333333329999995,105.66666670000001,4.2,8.133333333,26.26666667,26.46666667,110620.6667
GDP,2016Q4,211566.2,1056428.89,1502482.5,5079.666667,31278.16667,539825.9167,6.3666666670000005,13.23333333,7.933333332999999,6.1,108.06666670000001,3.133333333,8.233333333,24.53333333,24.63333333,148187.1267
GDP,2017Q1,181867.7,1097548.72,1540341.757,5168.9,27863.7,67577.475,15.45,12.66666667,11.0,6.953333333,110.93333329999999,3.15,9.05,22.3,20.3,32009.19
GDP,2017Q2,201950.3,1131769.09,1575315.743,4972.4,28848.43333,209549.98,7.166666667,12.9,10.4,6.8666666670000005,112.9,3.2,8.7,15.36666667,12.8,77559.91
GDP,2017Q3,212789.3,1165496.363,1615326.157,5737.2,30269.93333,396679.2667,2.266666667,13.16666667,7.466666667,6.333333333,115.96666670000002,3.133333333,7.8666666670000005,12.33333333,9.8,122102.1
GDP,2017Q4,235428.7,1193682.287,1641112.177,5310.9666670000015,34361.06667,574852.9967,-1.6,13.0,6.5,6.166666667,122.6,3.0,7.233333332999999,7.933333332999999,5.433333332999999,161559.1433
GDP,2018Q1,202035.7,1239572.5829999999,1682753.78,5283.4,29193.6,72694.5,-11.1,12.93333333,6.3,6.436666667000001,122.86666670000001,1.5,7.7,3.85,2.4,36906.96667
GDP,2018Q2,223962.2,1275411.747,1712853.22,5367.233333,29914.2,222572.3333,-10.46666667,12.66666667,9.966666667,6.6,121.33333329999999,2.0333333330000003,6.3666666670000005,2.5,1.966666667,86666.82667000001
GDP,2018Q3,234474.3,1319183.977,1751698.5,6096.066667,31427.13333,418132.6667,-11.16666667,13.2,15.56666667,5.966666667,118.93333329999999,3.5,5.4,3.7,3.866666667,133496.9567
GDP,2018Q4,258808.9,1351575.68,1771445.8969999999,5691.0333329999985,35562.53333,597490.0,-10.86666667,13.23333333,16.76666667,5.666666667,121.4,4.733333333,5.833333333,1.6333333330000002,2.366666667,172414.2033
GDP,2019Q1,217168.3,1406809.1530000002,1822375.21,5697.9,31725.7,73360.0,-11.35,13.5,8.95,6.22,124.6,7.5,6.2,-2.25,-1.9,46380.0
GDP,2019Q2,241502.6,1444654.707,1856507.737,5621.0333329999985,32473.3,224134.0,-11.8,13.3,11.23333333,5.566666667000001,124.86666670000001,8.8,5.833333333,-1.233333333,-0.433333333,90138.66667
GDP,2019Q3,251046.3,1483944.83,1896529.7869999998,6387.966667000002,33821.5,403574.6667,-9.966666667,12.5,9.0,5.0,123.63333329999999,8.833333332999999,5.533333333,-0.666666667,0.433333333,137787.3333
GDP,2019Q4,276798.0,1518908.3830000001,1920429.6430000002,6049.4,38324.93333,532025.3333,-2.4666666669999997,12.36666667,9.033333333,5.933333332999999,125.16666670000001,8.8,5.266666667,0.066666667,1.533333333,179017.6667
GDP,2020Q1,205244.8,1580047.3769999999,1978769.987,5525.1,26449.9,58734.0,-19.35,12.3,-36.05,-10.42666667,122.5,2.75,-20.3,-33.1,-32.55,40608.0
GDP,2020Q2,248347.7,1634984.5469999998,2047718.253,5926.4,31225.5,205873.6667,-12.1,13.16666667,-12.93333333,4.366666667,114.93333329999999,2.4666666669999997,-6.566666667000001,-13.33333333,-12.7,78660.33333
